bin_left,bin_right,bin_mid,count,is_structuring_band
41789000,41790000,41789500.0,0,0
41790000,41791000,41790500.0,0,0
41791000,41792000,41791500.0,0,0
41792000,41793000,41792500.0,0,0
41793000,41794000,41793500.0,0,0
41794000,41795000,41794500.0,0,0
41795000,41796000,41795500.0,0,0
41796000,41797000,41796500.0,0,0
41797000,41798000,41797500.0,0,0
41798000,41799000,41798500.0,0,0
41799000,41800000,41799500.0,0,0
41800000,41801000,41800500.0,0,0
41801000,41802000,41801500.0,0,0
41802000,41803000,41802500.0,0,0
41803000,41804000,41803500.0,0,0
41804000,41805000,41804500.0,0,0
41805000,41806000,41805500.0,0,0
41806000,41807000,41806500.0,0,0
41807000,41808000,41807500.0,0,0
41808000,41809000,41808500.0,0,0
41809000,41810000,41809500.0,0,0
41810000,41811000,41810500.0,0,0
41811000,41812000,41811500.0,0,0
41812000,41813000,41812500.0,0,0
41813000,41814000,41813500.0,0,0
41814000,41815000,41814500.0,0,0
41815000,41816000,41815500.0,0,0
41816000,41817000,41816500.0,0,0
41817000,41818000,41817500.0,0,0
41818000,41819000,41818500.0,1,0
41819000,41820000,41819500.0,0,0
41820000,41821000,41820500.0,0,0
41821000,41822000,41821500.0,0,0
41822000,41823000,41822500.0,0,0
41823000,41824000,41823500.0,0,0
41824000,41825000,41824500.0,0,0
41825000,41826000,41825500.0,0,0
41826000,41827000,41826500.0,0,0
41827000,41828000,41827500.0,0,0
41828000,41829000,41828500.0,0,0
41829000,41830000,41829500.0,0,0
41830000,41831000,41830500.0,0,0
41831000,41832000,41831500.0,0,0
41832000,41833000,41832500.0,0,0
41833000,41834000,41833500.0,0,0
41834000,41835000,41834500.0,0,0
41835000,41836000,41835500.0,0,0
41836000,41837000,41836500.0,0,0
41837000,41838000,41837500.0,0,0
41838000,41839000,41838500.0,0,0
41839000,41840000,41839500.0,0,0
41840000,41841000,41840500.0,0,0
41841000,41842000,41841500.0,0,0
41842000,41843000,41842500.0,0,0
41843000,41844000,41843500.0,0,0
41844000,41845000,41844500.0,0,0
41845000,41846000,41845500.0,0,0
41846000,41847000,41846500.0,0,0
41847000,41848000,41847500.0,0,0
41848000,41849000,41848500.0,0,0
41849000,41850000,41849500.0,0,0
41850000,41851000,41850500.0,0,0
41851000,41852000,41851500.0,0,0
41852000,41853000,41852500.0,0,0
41853000,41854000,41853500.0,0,0
41854000,41855000,41854500.0,0,0
41855000,41856000,41855500.0,0,0
41856000,41857000,41856500.0,0,0
41857000,41858000,41857500.0,0,0
41858000,41859000,41858500.0,0,0
41859000,41860000,41859500.0,0,0
41860000,41861000,41860500.0,0,0
41861000,41862000,41861500.0,0,0
41862000,41863000,41862500.0,0,0
41863000,41864000,41863500.0,0,0
41864000,41865000,41864500.0,0,0
41865000,41866000,41865500.0,0,0
41866000,41867000,41866500.0,0,0
41867000,41868000,41867500.0,0,0
41868000,41869000,41868500.0,0,0
41869000,41870000,41869500.0,0,0
41870000,41871000,41870500.0,0,0
41871000,41872000,41871500.0,0,0
41872000,41873000,41872500.0,0,0
41873000,41874000,41873500.0,0,0
41874000,41875000,41874500.0,0,0
41875000,41876000,41875500.0,0,0
41876000,41877000,41876500.0,0,0
41877000,41878000,41877500.0,0,0
41878000,41879000,41878500.0,0,0
41879000,41880000,41879500.0,0,0
41880000,41881000,41880500.0,0,0
41881000,41882000,41881500.0,0,0
41882000,41883000,41882500.0,0,0
41883000,41884000,41883500.0,0,0
41884000,41885000,41884500.0,0,0
41885000,41886000,41885500.0,0,0
41886000,41887000,41886500.0,0,0
41887000,41888000,41887500.0,0,0
41888000,41889000,41888500.0,0,0
41889000,41890000,41889500.0,0,0
41890000,41891000,41890500.0,0,0
41891000,41892000,41891500.0,0,0
41892000,41893000,41892500.0,0,0
41893000,41894000,41893500.0,0,0
41894000,41895000,41894500.0,0,0
41895000,41896000,41895500.0,0,0
41896000,41897000,41896500.0,0,0
41897000,41898000,41897500.0,0,0
41898000,41899000,41898500.0,0,0
41899000,41900000,41899500.0,0,0
41900000,41901000,41900500.0,0,0
41901000,41902000,41901500.0,0,0
41902000,41903000,41902500.0,0,0
41903000,41904000,41903500.0,0,0
41904000,41905000,41904500.0,0,0
41905000,41906000,41905500.0,0,0
41906000,41907000,41906500.0,0,0
41907000,41908000,41907500.0,0,0
41908000,41909000,41908500.0,0,0
41909000,41910000,41909500.0,0,0
41910000,41911000,41910500.0,0,0
41911000,41912000,41911500.0,0,0
41912000,41913000,41912500.0,0,0
41913000,41914000,41913500.0,0,0
41914000,41915000,41914500.0,0,0
41915000,41916000,41915500.0,0,0
41916000,41917000,41916500.0,0,0
41917000,41918000,41917500.0,0,0
41918000,41919000,41918500.0,0,0
41919000,41920000,41919500.0,0,0
41920000,41921000,41920500.0,0,0
41921000,41922000,41921500.0,0,0
41922000,41923000,41922500.0,0,0
41923000,41924000,41923500.0,0,0
41924000,41925000,41924500.0,0,0
41925000,41926000,41925500.0,0,0
41926000,41927000,41926500.0,0,0
41927000,41928000,41927500.0,0,0
41928000,41929000,41928500.0,0,0
41929000,41930000,41929500.0,0,0
41930000,41931000,41930500.0,0,0
41931000,41932000,41931500.0,0,0
41932000,41933000,41932500.0,0,0
41933000,41934000,41933500.0,0,0
41934000,41935000,41934500.0,0,0
41935000,41936000,41935500.0,0,0
41936000,41937000,41936500.0,0,0
41937000,41938000,41937500.0,0,0
41938000,41939000,41938500.0,0,0
41939000,41940000,41939500.0,0,0
41940000,41941000,41940500.0,0,0
41941000,41942000,41941500.0,0,0
41942000,41943000,41942500.0,0,0
41943000,41944000,41943500.0,0,0
41944000,41945000,41944500.0,0,0
41945000,41946000,41945500.0,0,0
41946000,41947000,41946500.0,0,0
41947000,41948000,41947500.0,0,0
41948000,41949000,41948500.0,0,0
41949000,41950000,41949500.0,0,0
41950000,41951000,41950500.0,0,0
41951000,41952000,41951500.0,0,0
41952000,41953000,41952500.0,0,0
41953000,41954000,41953500.0,0,0
41954000,41955000,41954500.0,0,0
41955000,41956000,41955500.0,0,0
41956000,41957000,41956500.0,0,0
41957000,41958000,41957500.0,0,0
41958000,41959000,41958500.0,0,0
41959000,41960000,41959500.0,0,0
41960000,41961000,41960500.0,0,0
41961000,41962000,41961500.0,0,0
41962000,41963000,41962500.0,0,0
41963000,41964000,41963500.0,1,0
41964000,41965000,41964500.0,0,0
41965000,41966000,41965500.0,0,0
41966000,41967000,41966500.0,0,0
41967000,41968000,41967500.0,0,0
41968000,41969000,41968500.0,0,0
41969000,41970000,41969500.0,0,0
41970000,41971000,41970500.0,0,0
41971000,41972000,41971500.0,0,0
41972000,41973000,41972500.0,0,0
41973000,41974000,41973500.0,0,0
41974000,41975000,41974500.0,0,0
41975000,41976000,41975500.0,0,0
41976000,41977000,41976500.0,0,0
41977000,41978000,41977500.0,0,0
41978000,41979000,41978500.0,0,0
41979000,41980000,41979500.0,0,0
41980000,41981000,41980500.0,0,0
41981000,41982000,41981500.0,0,0
41982000,41983000,41982500.0,0,0
41983000,41984000,41983500.0,0,0
41984000,41985000,41984500.0,0,0
41985000,41986000,41985500.0,0,0
41986000,41987000,41986500.0,0,0
41987000,41988000,41987500.0,0,0
41988000,41989000,41988500.0,1,0
41989000,41990000,41989500.0,0,0
41990000,41991000,41990500.0,0,0
41991000,41992000,41991500.0,0,0
41992000,41993000,41992500.0,0,0
41993000,41994000,41993500.0,0,0
41994000,41995000,41994500.0,0,0
41995000,41996000,41995500.0,0,0
41996000,41997000,41996500.0,0,0
41997000,41998000,41997500.0,0,0
41998000,41999000,41998500.0,0,0
41999000,42000000,41999500.0,0,0
42000000,42001000,42000500.0,0,0
42001000,42002000,42001500.0,0,0
42002000,42003000,42002500.0,0,0
42003000,42004000,42003500.0,0,0
42004000,42005000,42004500.0,0,0
42005000,42006000,42005500.0,0,0
42006000,42007000,42006500.0,0,0
42007000,42008000,42007500.0,0,0
42008000,42009000,42008500.0,0,0
42009000,42010000,42009500.0,0,0
42010000,42011000,42010500.0,0,0
42011000,42012000,42011500.0,0,0
42012000,42013000,42012500.0,0,0
42013000,42014000,42013500.0,0,0
42014000,42015000,42014500.0,0,0
42015000,42016000,42015500.0,0,0
42016000,42017000,42016500.0,0,0
42017000,42018000,42017500.0,0,0
42018000,42019000,42018500.0,0,0
42019000,42020000,42019500.0,0,0
42020000,42021000,42020500.0,0,0
42021000,42022000,42021500.0,0,0
42022000,42023000,42022500.0,0,0
42023000,42024000,42023500.0,0,0
42024000,42025000,42024500.0,0,0
42025000,42026000,42025500.0,0,0
42026000,42027000,42026500.0,0,0
42027000,42028000,42027500.0,0,0
42028000,42029000,42028500.0,0,0
42029000,42030000,42029500.0,0,0
42030000,42031000,42030500.0,0,0
42031000,42032000,42031500.0,0,0
42032000,42033000,42032500.0,0,0
42033000,42034000,42033500.0,0,0
42034000,42035000,42034500.0,0,0
42035000,42036000,42035500.0,0,0
42036000,42037000,42036500.0,0,0
42037000,42038000,42037500.0,0,0
42038000,42039000,42038500.0,0,0
42039000,42040000,42039500.0,0,0
42040000,42041000,42040500.0,0,0
42041000,42042000,42041500.0,0,0
42042000,42043000,42042500.0,0,0
42043000,42044000,42043500.0,0,0
42044000,42045000,42044500.0,0,0
42045000,42046000,42045500.0,0,0
42046000,42047000,42046500.0,0,0
42047000,42048000,42047500.0,0,0
42048000,42049000,42048500.0,0,0
42049000,42050000,42049500.0,0,0
42050000,42051000,42050500.0,0,0
42051000,42052000,42051500.0,0,0
42052000,42053000,42052500.0,0,0
42053000,42054000,42053500.0,0,0
42054000,42055000,42054500.0,0,0
42055000,42056000,42055500.0,0,0
42056000,42057000,42056500.0,0,0
42057000,42058000,42057500.0,0,0
42058000,42059000,42058500.0,0,0
42059000,42060000,42059500.0,0,0
42060000,42061000,42060500.0,0,0
42061000,42062000,42061500.0,0,0
42062000,42063000,42062500.0,0,0
42063000,42064000,42063500.0,0,0
42064000,42065000,42064500.0,0,0
42065000,42066000,42065500.0,0,0
42066000,42067000,42066500.0,0,0
42067000,42068000,42067500.0,0,0
42068000,42069000,42068500.0,0,0
42069000,42070000,42069500.0,0,0
42070000,42071000,42070500.0,0,0
42071000,42072000,42071500.0,0,0
42072000,42073000,42072500.0,0,0
42073000,42074000,42073500.0,0,0
42074000,42075000,42074500.0,0,0
42075000,42076000,42075500.0,0,0
42076000,42077000,42076500.0,0,0
42077000,42078000,42077500.0,0,0
42078000,42079000,42078500.0,0,0
42079000,42080000,42079500.0,0,0
42080000,42081000,42080500.0,0,0
42081000,42082000,42081500.0,0,0
42082000,42083000,42082500.0,0,0
42083000,42084000,42083500.0,0,0
42084000,42085000,42084500.0,0,0
42085000,42086000,42085500.0,0,0
42086000,42087000,42086500.0,0,0
42087000,42088000,42087500.0,0,0
42088000,42089000,42088500.0,0,0
42089000,42090000,42089500.0,0,0
42090000,42091000,42090500.0,0,0
42091000,42092000,42091500.0,0,0
42092000,42093000,42092500.0,0,0
42093000,42094000,42093500.0,0,0
42094000,42095000,42094500.0,0,0
42095000,42096000,42095500.0,0,0
42096000,42097000,42096500.0,0,0
42097000,42098000,42097500.0,0,0
42098000,42099000,42098500.0,0,0
42099000,42100000,42099500.0,0,0
42100000,42101000,42100500.0,0,0
42101000,42102000,42101500.0,0,0
42102000,42103000,42102500.0,0,0
42103000,42104000,42103500.0,0,0
42104000,42105000,42104500.0,0,0
42105000,42106000,42105500.0,0,0
42106000,42107000,42106500.0,0,0
42107000,42108000,42107500.0,0,0
42108000,42109000,42108500.0,0,0
42109000,42110000,42109500.0,0,0
42110000,42111000,42110500.0,0,0
42111000,42112000,42111500.0,0,0
42112000,42113000,42112500.0,0,0
42113000,42114000,42113500.0,0,0
42114000,42115000,42114500.0,0,0
42115000,42116000,42115500.0,0,0
42116000,42117000,42116500.0,0,0
42117000,42118000,42117500.0,0,0
42118000,42119000,42118500.0,0,0
42119000,42120000,42119500.0,0,0
42120000,42121000,42120500.0,0,0
42121000,42122000,42121500.0,0,0
42122000,42123000,42122500.0,0,0
42123000,42124000,42123500.0,0,0
42124000,42125000,42124500.0,0,0
42125000,42126000,42125500.0,0,0
42126000,42127000,42126500.0,0,0
42127000,42128000,42127500.0,0,0
42128000,42129000,42128500.0,0,0
42129000,42130000,42129500.0,0,0
42130000,42131000,42130500.0,0,0
42131000,42132000,42131500.0,0,0
42132000,42133000,42132500.0,0,0
42133000,42134000,42133500.0,0,0
42134000,42135000,42134500.0,0,0
42135000,42136000,42135500.0,0,0
42136000,42137000,42136500.0,0,0
42137000,42138000,42137500.0,0,0
42138000,42139000,42138500.0,0,0
42139000,42140000,42139500.0,0,0
42140000,42141000,42140500.0,0,0
42141000,42142000,42141500.0,0,0
42142000,42143000,42142500.0,0,0
42143000,42144000,42143500.0,0,0
42144000,42145000,42144500.0,0,0
42145000,42146000,42145500.0,0,0
42146000,42147000,42146500.0,0,0
42147000,42148000,42147500.0,0,0
42148000,42149000,42148500.0,0,0
42149000,42150000,42149500.0,0,0
42150000,42151000,42150500.0,0,0
42151000,42152000,42151500.0,0,0
42152000,42153000,42152500.0,0,0
42153000,42154000,42153500.0,0,0
42154000,42155000,42154500.0,0,0
42155000,42156000,42155500.0,0,0
42156000,42157000,42156500.0,0,0
42157000,42158000,42157500.0,0,0
42158000,42159000,42158500.0,0,0
42159000,42160000,42159500.0,0,0
42160000,42161000,42160500.0,0,0
42161000,42162000,42161500.0,0,0
42162000,42163000,42162500.0,0,0
42163000,42164000,42163500.0,0,0
42164000,42165000,42164500.0,0,0
42165000,42166000,42165500.0,0,0
42166000,42167000,42166500.0,0,0
42167000,42168000,42167500.0,0,0
42168000,42169000,42168500.0,0,0
42169000,42170000,42169500.0,0,0
42170000,42171000,42170500.0,0,0
42171000,42172000,42171500.0,0,0
42172000,42173000,42172500.0,0,0
42173000,42174000,42173500.0,0,0
42174000,42175000,42174500.0,0,0
42175000,42176000,42175500.0,0,0
42176000,42177000,42176500.0,0,0
42177000,42178000,42177500.0,0,0
42178000,42179000,42178500.0,0,0
42179000,42180000,42179500.0,0,0
42180000,42181000,42180500.0,0,0
42181000,42182000,42181500.0,0,0
42182000,42183000,42182500.0,0,0
42183000,42184000,42183500.0,1,0
42184000,42185000,42184500.0,0,0
42185000,42186000,42185500.0,0,0
42186000,42187000,42186500.0,0,0
42187000,42188000,42187500.0,0,0
42188000,42189000,42188500.0,0,0
42189000,42190000,42189500.0,0,0
42190000,42191000,42190500.0,0,0
42191000,42192000,42191500.0,0,0
42192000,42193000,42192500.0,0,0
42193000,42194000,42193500.0,0,0
42194000,42195000,42194500.0,0,0
42195000,42196000,42195500.0,0,0
42196000,42197000,42196500.0,0,0
42197000,42198000,42197500.0,0,0
42198000,42199000,42198500.0,0,0
42199000,42200000,42199500.0,0,0
42200000,42201000,42200500.0,0,0
42201000,42202000,42201500.0,0,0
42202000,42203000,42202500.0,0,0
42203000,42204000,42203500.0,0,0
42204000,42205000,42204500.0,0,0
42205000,42206000,42205500.0,0,0
42206000,42207000,42206500.0,0,0
42207000,42208000,42207500.0,0,0
42208000,42209000,42208500.0,0,0
42209000,42210000,42209500.0,0,0
42210000,42211000,42210500.0,0,0
42211000,42212000,42211500.0,0,0
42212000,42213000,42212500.0,0,0
42213000,42214000,42213500.0,0,0
42214000,42215000,42214500.0,0,0
42215000,42216000,42215500.0,0,0
42216000,42217000,42216500.0,0,0
42217000,42218000,42217500.0,0,0
42218000,42219000,42218500.0,0,0
42219000,42220000,42219500.0,0,0
42220000,42221000,42220500.0,0,0
42221000,42222000,42221500.0,0,0
42222000,42223000,42222500.0,0,0
42223000,42224000,42223500.0,0,0
42224000,42225000,42224500.0,0,0
42225000,42226000,42225500.0,0,0
42226000,42227000,42226500.0,0,0
42227000,42228000,42227500.0,0,0
42228000,42229000,42228500.0,0,0
42229000,42230000,42229500.0,0,0
42230000,42231000,42230500.0,0,0
42231000,42232000,42231500.0,0,0
42232000,42233000,42232500.0,0,0
42233000,42234000,42233500.0,0,0
42234000,42235000,42234500.0,0,0
42235000,42236000,42235500.0,0,0
42236000,42237000,42236500.0,0,0
42237000,42238000,42237500.0,0,0
42238000,42239000,42238500.0,0,0
42239000,42240000,42239500.0,0,0
42240000,42241000,42240500.0,0,0
42241000,42242000,42241500.0,0,0
42242000,42243000,42242500.0,1,0
42243000,42244000,42243500.0,0,0
42244000,42245000,42244500.0,0,0
42245000,42246000,42245500.0,0,0
42246000,42247000,42246500.0,0,0
42247000,42248000,42247500.0,0,0
42248000,42249000,42248500.0,0,0
42249000,42250000,42249500.0,0,0
42250000,42251000,42250500.0,0,0
42251000,42252000,42251500.0,0,0
42252000,42253000,42252500.0,0,0
42253000,42254000,42253500.0,0,0
42254000,42255000,42254500.0,0,0
42255000,42256000,42255500.0,0,0
42256000,42257000,42256500.0,0,0
42257000,42258000,42257500.0,0,0
42258000,42259000,42258500.0,0,0
42259000,42260000,42259500.0,0,0
42260000,42261000,42260500.0,0,0
42261000,42262000,42261500.0,0,0
42262000,42263000,42262500.0,0,0
42263000,42264000,42263500.0,0,0
42264000,42265000,42264500.0,0,0
42265000,42266000,42265500.0,0,0
42266000,42267000,42266500.0,0,0
42267000,42268000,42267500.0,0,0
42268000,42269000,42268500.0,0,0
42269000,42270000,42269500.0,0,0
42270000,42271000,42270500.0,0,0
42271000,42272000,42271500.0,0,0
42272000,42273000,42272500.0,0,0
42273000,42274000,42273500.0,0,0
42274000,42275000,42274500.0,0,0
42275000,42276000,42275500.0,0,0
42276000,42277000,42276500.0,0,0
42277000,42278000,42277500.0,0,0
42278000,42279000,42278500.0,0,0
42279000,42280000,42279500.0,0,0
42280000,42281000,42280500.0,0,0
42281000,42282000,42281500.0,0,0
42282000,42283000,42282500.0,0,0
42283000,42284000,42283500.0,0,0
42284000,42285000,42284500.0,0,0
42285000,42286000,42285500.0,0,0
42286000,42287000,42286500.0,0,0
42287000,42288000,42287500.0,0,0
42288000,42289000,42288500.0,0,0
42289000,42290000,42289500.0,0,0
42290000,42291000,42290500.0,0,0
42291000,42292000,42291500.0,0,0
42292000,42293000,42292500.0,0,0
42293000,42294000,42293500.0,0,0
42294000,42295000,42294500.0,0,0
42295000,42296000,42295500.0,0,0
42296000,42297000,42296500.0,0,0
42297000,42298000,42297500.0,0,0
42298000,42299000,42298500.0,0,0
42299000,42300000,42299500.0,0,0
42300000,42301000,42300500.0,0,0
42301000,42302000,42301500.0,0,0
42302000,42303000,42302500.0,0,0
42303000,42304000,42303500.0,0,0
42304000,42305000,42304500.0,0,0
42305000,42306000,42305500.0,0,0
42306000,42307000,42306500.0,0,0
42307000,42308000,42307500.0,0,0
42308000,42309000,42308500.0,0,0
42309000,42310000,42309500.0,0,0
42310000,42311000,42310500.0,0,0
42311000,42312000,42311500.0,0,0
42312000,42313000,42312500.0,0,0
42313000,42314000,42313500.0,0,0
42314000,42315000,42314500.0,0,0
42315000,42316000,42315500.0,0,0
42316000,42317000,42316500.0,0,0
42317000,42318000,42317500.0,0,0
42318000,42319000,42318500.0,0,0
42319000,42320000,42319500.0,0,0
42320000,42321000,42320500.0,0,0
42321000,42322000,42321500.0,0,0
42322000,42323000,42322500.0,0,0
42323000,42324000,42323500.0,0,0
42324000,42325000,42324500.0,0,0
42325000,42326000,42325500.0,0,0
42326000,42327000,42326500.0,0,0
42327000,42328000,42327500.0,0,0
42328000,42329000,42328500.0,0,0
42329000,42330000,42329500.0,0,0
42330000,42331000,42330500.0,0,0
42331000,42332000,42331500.0,0,0
42332000,42333000,42332500.0,0,0
42333000,42334000,42333500.0,0,0
42334000,42335000,42334500.0,0,0
42335000,42336000,42335500.0,0,0
42336000,42337000,42336500.0,0,0
42337000,42338000,42337500.0,0,0
42338000,42339000,42338500.0,0,0
42339000,42340000,42339500.0,0,0
42340000,42341000,42340500.0,0,0
42341000,42342000,42341500.0,0,0
42342000,42343000,42342500.0,0,0
42343000,42344000,42343500.0,0,0
42344000,42345000,42344500.0,0,0
42345000,42346000,42345500.0,0,0
42346000,42347000,42346500.0,0,0
42347000,42348000,42347500.0,0,0
42348000,42349000,42348500.0,0,0
42349000,42350000,42349500.0,0,0
42350000,42351000,42350500.0,0,0
42351000,42352000,42351500.0,0,0
42352000,42353000,42352500.0,0,0
42353000,42354000,42353500.0,0,0
42354000,42355000,42354500.0,0,0
42355000,42356000,42355500.0,0,0
42356000,42357000,42356500.0,0,0
42357000,42358000,42357500.0,0,0
42358000,42359000,42358500.0,0,0
42359000,42360000,42359500.0,0,0
42360000,42361000,42360500.0,0,0
42361000,42362000,42361500.0,0,0
42362000,42363000,42362500.0,0,0
42363000,42364000,42363500.0,0,0
42364000,42365000,42364500.0,0,0
42365000,42366000,42365500.0,0,0
42366000,42367000,42366500.0,0,0
42367000,42368000,42367500.0,0,0
42368000,42369000,42368500.0,0,0
42369000,42370000,42369500.0,0,0
42370000,42371000,42370500.0,0,0
42371000,42372000,42371500.0,0,0
42372000,42373000,42372500.0,0,0
42373000,42374000,42373500.0,0,0
42374000,42375000,42374500.0,0,0
42375000,42376000,42375500.0,0,0
42376000,42377000,42376500.0,0,0
42377000,42378000,42377500.0,0,0
42378000,42379000,42378500.0,0,0
42379000,42380000,42379500.0,0,0
42380000,42381000,42380500.0,0,0
42381000,42382000,42381500.0,0,0
42382000,42383000,42382500.0,0,0
42383000,42384000,42383500.0,0,0
42384000,42385000,42384500.0,0,0
42385000,42386000,42385500.0,0,0
42386000,42387000,42386500.0,0,0
42387000,42388000,42387500.0,0,0
42388000,42389000,42388500.0,0,0
42389000,42390000,42389500.0,0,0
42390000,42391000,42390500.0,0,0
42391000,42392000,42391500.0,0,0
42392000,42393000,42392500.0,0,0
42393000,42394000,42393500.0,0,0
42394000,42395000,42394500.0,0,0
42395000,42396000,42395500.0,0,0
42396000,42397000,42396500.0,0,0
42397000,42398000,42397500.0,0,0
42398000,42399000,42398500.0,0,0
42399000,42400000,42399500.0,0,0
42400000,42401000,42400500.0,0,0
42401000,42402000,42401500.0,0,0
42402000,42403000,42402500.0,0,0
42403000,42404000,42403500.0,0,0
42404000,42405000,42404500.0,0,0
42405000,42406000,42405500.0,0,0
42406000,42407000,42406500.0,0,0
42407000,42408000,42407500.0,0,0
42408000,42409000,42408500.0,0,0
42409000,42410000,42409500.0,0,0
42410000,42411000,42410500.0,0,0
42411000,42412000,42411500.0,0,0
42412000,42413000,42412500.0,0,0
42413000,42414000,42413500.0,0,0
42414000,42415000,42414500.0,0,0
42415000,42416000,42415500.0,0,0
42416000,42417000,42416500.0,0,0
42417000,42418000,42417500.0,0,0
42418000,42419000,42418500.0,0,0
42419000,42420000,42419500.0,0,0
42420000,42421000,42420500.0,0,0
42421000,42422000,42421500.0,0,0
42422000,42423000,42422500.0,0,0
42423000,42424000,42423500.0,0,0
42424000,42425000,42424500.0,0,0
42425000,42426000,42425500.0,0,0
42426000,42427000,42426500.0,0,0
42427000,42428000,42427500.0,0,0
42428000,42429000,42428500.0,0,0
42429000,42430000,42429500.0,0,0
42430000,42431000,42430500.0,0,0
42431000,42432000,42431500.0,0,0
42432000,42433000,42432500.0,0,0
42433000,42434000,42433500.0,0,0
42434000,42435000,42434500.0,0,0
42435000,42436000,42435500.0,0,0
42436000,42437000,42436500.0,0,0
42437000,42438000,42437500.0,0,0
42438000,42439000,42438500.0,0,0
42439000,42440000,42439500.0,0,0
42440000,42441000,42440500.0,0,0
42441000,42442000,42441500.0,0,0
42442000,42443000,42442500.0,0,0
42443000,42444000,42443500.0,0,0
42444000,42445000,42444500.0,0,0
42445000,42446000,42445500.0,0,0
42446000,42447000,42446500.0,0,0
42447000,42448000,42447500.0,0,0
42448000,42449000,42448500.0,0,0
42449000,42450000,42449500.0,0,0
42450000,42451000,42450500.0,0,0
42451000,42452000,42451500.0,0,0
42452000,42453000,42452500.0,0,0
42453000,42454000,42453500.0,0,0
42454000,42455000,42454500.0,0,0
42455000,42456000,42455500.0,0,0
42456000,42457000,42456500.0,0,0
42457000,42458000,42457500.0,0,0
42458000,42459000,42458500.0,0,0
42459000,42460000,42459500.0,0,0
42460000,42461000,42460500.0,0,0
42461000,42462000,42461500.0,0,0
42462000,42463000,42462500.0,0,0
42463000,42464000,42463500.0,0,0
42464000,42465000,42464500.0,0,0
42465000,42466000,42465500.0,0,0
42466000,42467000,42466500.0,0,0
42467000,42468000,42467500.0,0,0
42468000,42469000,42468500.0,0,0
42469000,42470000,42469500.0,0,0
42470000,42471000,42470500.0,0,0
42471000,42472000,42471500.0,0,0
42472000,42473000,42472500.0,0,0
42473000,42474000,42473500.0,0,0
42474000,42475000,42474500.0,0,0
42475000,42476000,42475500.0,0,0
42476000,42477000,42476500.0,0,0
42477000,42478000,42477500.0,0,0
42478000,42479000,42478500.0,0,0
42479000,42480000,42479500.0,0,0
42480000,42481000,42480500.0,0,0
42481000,42482000,42481500.0,0,0
42482000,42483000,42482500.0,0,0
42483000,42484000,42483500.0,0,0
42484000,42485000,42484500.0,0,0
42485000,42486000,42485500.0,0,0
42486000,42487000,42486500.0,0,0
42487000,42488000,42487500.0,0,0
42488000,42489000,42488500.0,0,0
42489000,42490000,42489500.0,0,0
42490000,42491000,42490500.0,0,0
42491000,42492000,42491500.0,0,0
42492000,42493000,42492500.0,0,0
42493000,42494000,42493500.0,0,0
42494000,42495000,42494500.0,0,0
42495000,42496000,42495500.0,0,0
42496000,42497000,42496500.0,0,0
42497000,42498000,42497500.0,0,0
42498000,42499000,42498500.0,0,0
42499000,42500000,42499500.0,0,0
42500000,42501000,42500500.0,0,0
42501000,42502000,42501500.0,0,0
42502000,42503000,42502500.0,0,0
42503000,42504000,42503500.0,0,0
42504000,42505000,42504500.0,0,0
42505000,42506000,42505500.0,0,0
42506000,42507000,42506500.0,0,0
42507000,42508000,42507500.0,0,0
42508000,42509000,42508500.0,0,0
42509000,42510000,42509500.0,0,0
42510000,42511000,42510500.0,0,0
42511000,42512000,42511500.0,0,0
42512000,42513000,42512500.0,0,0
42513000,42514000,42513500.0,0,0
42514000,42515000,42514500.0,0,0
42515000,42516000,42515500.0,0,0
42516000,42517000,42516500.0,0,0
42517000,42518000,42517500.0,0,0
42518000,42519000,42518500.0,0,0
42519000,42520000,42519500.0,0,0
42520000,42521000,42520500.0,0,0
42521000,42522000,42521500.0,0,0
42522000,42523000,42522500.0,0,0
42523000,42524000,42523500.0,0,0
42524000,42525000,42524500.0,0,0
42525000,42526000,42525500.0,0,0
42526000,42527000,42526500.0,0,0
42527000,42528000,42527500.0,0,0
42528000,42529000,42528500.0,0,0
42529000,42530000,42529500.0,0,0
42530000,42531000,42530500.0,0,0
42531000,42532000,42531500.0,0,0
42532000,42533000,42532500.0,0,0
42533000,42534000,42533500.0,0,0
42534000,42535000,42534500.0,0,0
42535000,42536000,42535500.0,0,0
42536000,42537000,42536500.0,0,0
42537000,42538000,42537500.0,0,0
42538000,42539000,42538500.0,0,0
42539000,42540000,42539500.0,0,0
42540000,42541000,42540500.0,0,0
42541000,42542000,42541500.0,0,0
42542000,42543000,42542500.0,0,0
42543000,42544000,42543500.0,0,0
42544000,42545000,42544500.0,0,0
42545000,42546000,42545500.0,0,0
42546000,42547000,42546500.0,0,0
42547000,42548000,42547500.0,0,0
42548000,42549000,42548500.0,0,0
42549000,42550000,42549500.0,0,0
42550000,42551000,42550500.0,0,0
42551000,42552000,42551500.0,0,0
42552000,42553000,42552500.0,0,0
42553000,42554000,42553500.0,0,0
42554000,42555000,42554500.0,0,0
42555000,42556000,42555500.0,0,0
42556000,42557000,42556500.0,0,0
42557000,42558000,42557500.0,0,0
42558000,42559000,42558500.0,0,0
42559000,42560000,42559500.0,0,0
42560000,42561000,42560500.0,0,0
42561000,42562000,42561500.0,0,0
42562000,42563000,42562500.0,0,0
42563000,42564000,42563500.0,0,0
42564000,42565000,42564500.0,0,0
